category,sub_category,job_title,province,job_company,job_industry,job_finance,job_scale,job_welfare,job_experience,job_education,job_skills,salary_lower,salary_high,city,district,street
数据,数据治理,数据治理工程师,北京,鸿讯供应链,互联网,不需要融资,100-499人,"带薪年假,定期体检,年终奖,五险一金,餐补,零食下午茶,节日福利",2,本科,"Python,SQL,Scala,Spark,Kafka,Yarn,Zookeeper,",15,30,北京,丰台区,永定门
数据,数据治理,数据治理工程师,湖南,湖南大唐先一,计算机软件,未融资,500-999人,"包吃,定期体检,五险一金,工会活动,年终奖,带薪年假,餐补,通讯补贴,节日福利",2,本科,SQL,10,15,长沙,天心区,省政府
数据,数据治理,高级数据治理工程师,重庆,北京大迈科技有限公司,计算机软件,天使轮,100-499人,"绩效奖金,年终奖,补充医疗保险,五险一金",2,本科,"Python,SQL,Spark",11,17,重庆,江北区,五里店
技术项目管理,项目经理/主管,项目经理,浙江,尚邦传媒,广告/公关/会展,不需要融资,0-20人,"零食下午茶,员工旅游,年终奖,全勤奖,五险一金",3,大专,"项目实施,项目招投标,项目申报,项目经理,广告",6,10,衢州,柯城区,东方大酒店
技术项目管理,项目经理/主管,PM,福建,勇仕,游戏,已上市,100-499人,"年终奖,员工旅游,零食下午茶,定期体检,节日福利,带薪年假,补充医疗保险,五险一金",2,本科,"游戏PM,敏捷开发,手游项目开发",12,20,厦门,湖里区,五缘湾
技术项目管理,项目经理/主管,项目经理（电力）,重庆,首瑞,工程施工,未融资,100-499人,"包吃,年终奖,五险一金",3,大专,"企业内部技术项目管理,管理相关专业",18,25,重庆,渝北区,鸳鸯
技术项目管理,项目经理/主管,项目经理,上海,熙香,互联网,B轮,100-499人,"年终奖,带薪年假,全勤奖,节日福利,五险一金,员工旅游,加班补助",0,本科,"实施交付经验,计算机相关专业,ERP项目管理经验",15,20,上海,长宁区,古北
技术项目管理,项目经理/主管,供应链金融项目经理,上海,农信,其他专业服务,不需要融资,20-99人,"通讯补贴,节日福利,餐补,带薪年假,员工旅游,五险一金,股票期权,年终奖,零食下午茶,交通补助",3,本科,"系统集成工程师,需求采集,产品验收,产品设计,软件实施",20,40,上海,闵行区,吴泾
技术项目管理,项目经理/主管,电力工程项目经理,山东,诚丰能源,工程施工,未融资,20-99人,"节日福利,全勤奖,交通补助,餐补,意外险,加班补助,年终奖,五险一金",0,本科,"企业内部技术项目管理,电力工程专业",6,7,济宁,任城区,火炬路
技术项目管理,项目经理/主管,项目主管,甘肃,甘肃皓坤应急管理科技,其他行业,未融资,0-20人,"全勤奖,团建聚餐,加班补助,年终奖,带薪年假,工龄奖,绩效奖金,节日福利,五险一金",1,本科,"非技术项目管理,售前支持经验,实施交付经验,团队管理经验,",3,5,兰州,城关区,拱星墩
技术项目管理,项目经理/主管,武汉新泽瑞鑫冷暖工程有限公司,湖北,武汉新泽瑞鑫冷暖工程,家具/家电/家居,0-20人,无,"底薪加提成,绩效奖金,交通补助,员工旅游,年终奖,通讯补贴",1,大专,"实施交付经验,中大型软件项目管理经验,沟通能力强者优先,,,",8,13,武汉,武昌区,徐东大街
技术项目管理,项目经理/主管,项目经理,新疆,华宇传媒,互联网,未融资,0-20人,"通讯补贴,定期体检,节日福利,绩效奖金,员工旅游,年终奖,五险一金,股票期权,交通补助,底薪加提成,带薪年假,有无线网,餐补,工龄奖,生日福利,保底工资,团建聚餐",1,大专,"非技术项目管理,实施交付经验,团队管理经验,项目,投标,",4,9,乌鲁木齐,新市区,北京路
技术项目管理,项目经理/主管,质量体系项目经理,黑龙江,哈工程,学术/科研,10000人以上,无,"五险一金,加班补助,年终奖",2,本科,质量体系管理,4,5,哈尔滨,南岗区,南直路
技术项目管理,项目经理/主管,项目组长,湖南,酃湖万达,日化,未融资,20-99人,"节日福利,加班补助,包吃,带薪年假,五险一金,补充医疗保险,定期体检,餐补,年终奖",0,本科,项目,30,60,衡阳,珠晖区,酃湖大学城
技术项目管理,项目经理/主管,研发项目管理PM,广东,华研伟福,电子/硬件开发,20-99人,无,"意外险,员工旅游,团建聚餐,定期体检,生日福利,带薪年假,五险一金,交通补助,补充医疗保险",2,本科,"晶圆,半导体,BOM",8,13,珠海,香洲区,横琴
技术项目管理,项目经理/主管,软件项目经理,河南,洛阳华码信息科技...,计算机软件,未融资,20-99人,"加班补助,全勤奖,节日福利,交通补助,补充医疗保险,通讯补贴,年终奖",3,大专,"IT服务,IT项目管理,敏捷管理,Java,禅道,前端开发,,",6,10,洛阳,洛龙区,洛阳高新区
技术项目管理,项目经理/主管,变电站项目经理,广东,炜达科技,机电工程,已上市,100-499人,"节日福利,通讯补贴,交通补助,有无线网,住房补贴,五险一金,包住,宿舍有空调,餐补,团建聚餐",0,学历不限,"企业内部技术项目管理,变电站项目,一次二次设备安装",11,22,广州,天河区,石牌
技术项目管理,项目经理/主管,项目经理,广东,广东硕普信息科技,电子/半导体/集成电路,0-20人,无,"年终奖,通讯补贴,五险一金,员工旅游,带薪年假,交通补助",1,大专,"安防监控,系统集成工程师,系统集成,工程咨询,工程管理,,",6,11,广州,白云区,白云大道
技术项目管理,项目经理/主管,项目工程师,广东,雅思电子,电子/半导体/集成电路,未融资,100-499人,"零食下午茶,交通补助,五险一金,年终奖,加班补助,包吃,定期体检,员工旅游,带薪年假,节日福利",2,本科,"团队管理经验,实施交付经验,协调统筹,,,",10,15,东莞,大朗镇,松山湖
技术项目管理,项目助理,项目执行助理,陕西,墨寒广告,广告营销,未融资,20-99人,"交通补助,加班补助,通讯补贴,餐补,员工旅游,带薪年假,全勤奖,优秀员工奖金,年终奖,补充医疗保险,节日福利,免费住宿,生日福利,五险",1,大专,现场执行,5,7,西安,碑林区,钟楼
技术项目管理,项目助理,项目助理,上海,创聚竞合,广播/影视,未融资,20-99人,"有无线网,零食下午茶,带薪年假,五险一金,团建聚餐,工龄奖,生日福利,法定节假日三薪,节日福利",1,本科,市场/公关项目,5,7,上海,宝山区,大华
技术项目管理,项目助理,交付工程师,辽宁,深圳市海洋王照明,其他行业,已上市,1000-9999人,"免费班车,五险一金,定期体检,年终奖,年功津贴,带薪年假,节日福利,其他福利,员工旅游,餐补,补充医疗保险,住房补贴,培训机制,通讯补贴,交通补助,零食下午茶,高温补贴",0,本科,工程项目,5,8,大连,甘井子区,华南
技术项目管理,项目助理,项目管理助理,上海,博奇汽车,汽车研发/制造,未融资,100-499人,"意外险,包吃,五险一金,定期体检,住房补贴,免费工装,节日福利,夜班补助,团建聚餐,带薪年假,餐补",1,本科,项目管理,8,13,上海,浦东新区,迪士尼
技术项目管理,项目助理,项目助理,辽宁,启新似锦,咨询,未融资,0-20人,"绩效奖金,底薪加提成,保底工资,五险一金,加班补助",0,本科,"企业管理,政府项目申报,两化融合",4,5,沈阳,皇姑区,塔湾
技术项目管理,项目助理,项目助理,贵州,中泰,咨询,0-20人,无,"有无线网,底薪加提成,零食下午茶,绩效奖金,五险一金,团建聚餐,保底工资,节日福利",1,本科,项目助理,3,5,贵阳,观山湖区,会展城
技术项目管理,项目助理,境外项目涉外项目助理翻译,安徽,上海磐艺视觉,建筑设计,不需要融资,20-99人,"定期体检,五险一金,绩效奖金,保底工资,法定节假日三薪,加班补助,交通补助,年终奖,生日福利,底薪加提成,带薪年假,员工旅游,工龄奖",0,本科,市场/公关项目,5,10,滁州,南谯区,长江商贸城
技术项目管理,项目助理,储备干部 助理 文职,广东,泰哥尔智能,电子/硬件开发,未融资,20-99人,"社会保险,定期体检,生日福利,零食下午茶,员工旅游,团建聚餐,带薪年假,工龄奖,年终奖,节日福利,意外险",0,大专,"工程师助理,助理,跟单,外贸,电商/零售项目",5,9,深圳,宝安区,松岗
技术项目管理,项目助理,管培生,江苏,科瑞恩,自动化设备,未融资,1000-9999人,"零食下午茶,年终奖,免费班车,员工旅游,生日福利,免费理发屋,节日福利,图书馆,免费工装,带薪年假,五险一金,按摩理疗,绩效奖金,团建聚餐,包吃,健身房,定期体检,企业大学,住房补贴,餐补",0,本科,项目管理,7,10,南通,崇川区,竹行街
技术项目管理,项目助理,项目助理,广东,思派乐电子,电子商务,未融资,20-99人,"全勤奖,节日福利,带薪年假,定期体检,五险一金,年终奖",0,本科,"项目跟进,产品开发",5,8,深圳,龙岗区,坂田
技术项目管理,项目助理,项目助理（4500底薪+包住宿+包培训）,重庆,该南互联网,互联网,未融资,20-99人,"包住,年终奖,意外险,团建聚餐,生日福利,交通补助,绩效奖金,底薪加提成,全勤奖,五险一金,带薪年假,节日福利,宿舍有空调",0,大专,市场/公关项目,5,8,重庆,渝中区,渝州路
技术项目管理,项目助理,项目助理工程师,广东,易斯艾,原材料及加工/模具,未融资,20-99人,"节日福利,五险一金,住房补贴,员工旅游,带薪年假,年终奖,餐补",1,大专,项目助理,5,8,深圳,宝安区,沙井
技术项目管理,项目助理,研发助理,浙江,海尚,汽车零部件,未融资,1000-9999人,"工龄奖,包住,住房补贴,宿舍有空调,五险,全勤奖,加班补助,节日福利,有无线网",0,本科,"CAD制图,研发、样品,项目管理",5,6,温州,瑞安市,塘下
技术项目管理,项目助理,项目经理助理,北京,捷通智慧科技股份...,机电工程,不需要融资,500-999人,"餐补,定期体检,加班补助,年终奖,五险一金,交通补助,免费班车,节日福利,通讯补贴,补充医疗保险,带薪年假",1,本科,工程项目,8,10,北京,朝阳区,酒仙桥
技术项目管理,项目助理,招标投标标书制作项目管理,山东,山东信捷,其他专业服务,不需要融资,0-20人,"节日福利,定期体检,员工旅游,加班补助,五险一金,通讯补贴,带薪年假,年终奖,交通补助,餐补",0,学历不限,"过程管理,项目管理,文档",3,8,济南,历下区,山师东路
技术项目管理,项目助理,弱电工程师助理,北京,亿泰九州,工程施工,未融资,20-99人,"餐补,年终奖,五险一金,交通补助,带薪年假,通讯补贴",2,本科,智能化、智慧工程,5,8,北京,海淀区,四季青
技术项目管理,项目专员,项目专员,湖北,楚冠机电,机械设备/机电/重工,未融资,20-99人,"带薪年假,保底工资,生日福利,绩效奖金,五险一金,底薪加提成,年终奖",1,大专,"有销售经验优先,日常培训",3,5,孝感,孝南区,槐荫大道
技术项目管理,项目专员,食品安全检查员,广东,华安,其他专业服务,不需要融资,0-20人,"五险,带薪年假,年终奖,全勤奖",0,大专,"食品安管,文案编辑",4,8,深圳,宝安区,西乡
技术项目管理,项目专员,项目申报专员,广西,飞鸽财税,财务/审计/税务,未融资,0-20人,"通讯补贴,零食下午茶,交通补助,保底工资,节日福利,年终奖,五险一金,生日福利,绩效奖金,全勤奖,免费工装,有无线网,带薪年假,工龄奖,底薪加提成",1,大专,孵化服务,5,6,南宁,良庆区,青山路
技术项目管理,项目专员,项目工程师（TWS蓝牙耳机),广东,永泰晟,其他消费品,不需要融资,100-499人,"下午茶,通讯补贴,法定节假日三薪,节日福利,团建聚餐,绩效奖金,底薪加提成,夜班补助,带薪年假,宿舍有空调,员工旅游,工龄奖,保底工资,零食下午茶,包住,交通补助,节假日加班费,带薪假期,五险,有无线网",2,学历不限,TWS蓝牙耳机,11,14,深圳,龙华区,龙华
技术项目管理,项目专员,项目专员,上海,华申汽配,汽车零部件,未融资,100-499人,"包吃,交通补助,年终奖,免费工装,节日福利,高温补贴,带薪年假,五险一金",0,本科,"制造,英语流利",8,13,上海,奉贤区,金汇
技术项目管理,项目专员,sop专员/流程规范专员,广东,佰信集团,咨询,不需要融资,100-499人,"通讯补贴,五险一金,团建聚餐,底薪加提成,员工旅游,全勤奖,生日福利,节假日加班费,节日福利,零食下午茶,保底工资,补充医疗保险,绩效奖金,带薪年假,交通补助,高温补贴,年终奖,工龄奖",1,本科,企业内部体系搭建或流程规范制定编写,6,8,深圳,罗湖区,笋岗
技术项目管理,项目专员,项目物料专员,广东,艾顿装饰,装修装饰,不需要融资,0-20人,"五险一金,年终奖,带薪年假,节日福利,零食下午茶",1,大专,产品验收,4,8,深圳,南山区,西丽
技术项目管理,项目专员,项目专员,广东,鲸鱼文化,文化艺术/娱乐,未融资,0-20人,"保底工资,全勤奖,零食下午茶,工龄奖,底薪加提成,团建聚餐,绩效奖金",0,学历不限,市场/公关项目,5,8,深圳,罗湖区,笋岗
技术项目管理,项目专员,项目管理工程师（德语+英语）,北京,北京北琪医疗科技...,医疗器械,A轮,20-99人,"定期体检,员工旅游,带薪年假,餐补,年终奖,节日福利,免费班车,加班补助,通讯补贴,交通补助,包吃,五险一金",1,本科,"电子产品,软件/信息技术项目",13,22,北京,海淀区,清河
技术项目管理,项目专员,项目施工员,上海,衡翌智能,电子/半导体/集成电路,未融资,20-99人,"工龄奖,包住,带薪年假,定期体检,团建聚餐,生日福利,五险一金,节日福利,年终奖,全勤奖,高温补贴,餐补",1,大专,硬件实施,6,9,上海,浦东新区,临港
技术项目管理,项目专员,知识产权/专利/商标代理人,新疆,常青山,专利/商标/知识产权,未融资,20-99人,"通讯补贴,有无线网,五险一金",0,学历不限,工程项目,6,10,乌鲁木齐,水磨沟区,八道湾
技术项目管理,项目专员,版权专员+线上沟通,安徽,字维集团,电子商务,B轮,100-499人,"零食下午茶,节日福利,保底工资,年终奖,带薪年假,有无线网,员工旅游,团建聚餐,企业年金,绩效奖金,工龄奖",0,学历不限,"提供实习证明,接受实习/在校生投递,电商/零售项目,电商",6,11,合肥,瑶海区,东二环
