"category","sub_category","job_title","province","job_location","job_company","job_industry","job_finance","job_scale","job_welfare","job_salary_range","job_experience","job_education","job_skills","create_time"
"后端开发","全栈工程师","全栈工程师","辽宁","沈阳","国字菜篮子","餐饮","不需要融资","1000-9999人","五险一金，包吃，节日福利","6-10K","3-5年","大专","全栈侧重后端,Java,MySQL/Redis/MongoDB,,,","2024-12-19"
"后端开发","全栈工程师","高级全栈开发工程师","山东","济南·长清区·文昌","北矿智云科技","计算机软件","未融资","0-20人","五险一金，补充医疗保险，定期体检，年终奖，员工旅游","15-20K·13薪","3-5年","本科","Java,全栈开发,MySQL,微服务架构,全栈无侧重,","2024-12-19"
"后端开发","全栈工程师","网络工程师","江苏","南通·崇川区·五一路","润道","新零售","100-499人","无","","6-11K","3-5年","本科","PHP,C#,Java,全栈开发,微服务架构,网络编程,,","2024-12-19"
"后端开发","全栈工程师","web全栈工程师","山东","烟台·福山区·长江路","德联软件","计算机软件","未融资","100-499人","定期体检，餐补，五险一金，生日福利，法定节假日三薪，节日福利，节假日加班费，年终奖","6-11K·14薪","1-3年","本科","全栈侧重前端,JavaScript,HTML,CSS,Java,,,","2024-12-19"
"后端开发","全栈工程师","全栈开发工程师","河北","唐山·路北区·火炬路","唐山虚徐网络科技","互联网","未融资","0-20人","绩效奖金，五险一金","100-120元/天","4天/周","2个月","Java,后端开发经验,全栈侧重后端,JavaScript,Vue,,,,,,","2024-12-19"
"后端开发","全栈工程师","php全栈工程师","山西","运城·盐湖区·禹都开发区","云牛科技","互联网","20-99人","无","","3-8K","经验不限","学历不限","JavaScript,CSS,Vue,PHP","2024-12-19"
"后端开发","全栈工程师","全栈工程师","北京","北京·昌平区·回龙观","宇华互动","互联网","0-20人","无","","8-13K","5-10年","本科","全栈侧重后端,JavaScript,HTML,CSS,Python,Node.js,,,,","2024-12-19"
"后端开发","全栈工程师","初级全栈工程师","黑龙江","哈尔滨·松北区·世茂大道","华为","计算机软件","不需要融资","10000人以上","定期体检，节日福利，夜班补助，免费班车，意外险，保底工资，员工旅游，五险一金，年终奖，加班补助，带薪年假，餐补，股票期权，生日福利，绩效奖金，零食下午茶，补充医疗保险，交通补助，法定节假日三薪，节假日加班费","15-30K·15薪","经验不限","本科","全栈无侧重,JavaScript,Java,Python,C/C++,,,","2024-12-19"
"后端开发","全栈工程师","全栈开发工程师（985/211+AI模型训练能力）","四川","成都·武侯区·中和","晓多科技","企业服务","D轮及以上","500-999人","生日福利，股票期权，补充医疗保险，定期体检，团建聚餐，员工旅游，五险一金，节日福利，年终奖，绩效奖金，带薪年假","15-25K·14薪","1-3年","本科","计算机相关专业,后端开发经验,全栈项目经验,AI调用","2024-12-19"
"后端开发","全栈工程师","中级全栈工程师","山西","太原·小店区·平阳","安盛邦","计算机软件","未融资","100-499人","年终奖，带薪年假，五险一金","6-11K","3-5年","大专","React,Java,Spring/Spring Boot,计算机相关专业,,","2024-12-19"
"后端开发","全栈工程师","全栈工程师","新疆","乌鲁木齐·天山区·南门","汇英宏途","电子商务","未融资","20-99人","节日福利，股票期权，通讯补贴，交通补助，五险一金，全勤奖","9-12K","5-10年","本科","全栈侧重后端,JavaScript,HTML,Vue,Java,PHP,,","2024-12-19"
"后端开发","全栈工程师","全栈工程师","北京","北京·朝阳区·大屯","北京智和信通技术...","计算机软件","不需要融资","20-99人","年终奖，生日福利，五险一金，绩效奖金，节日福利，保底工资，带薪年假，加班补助，零食下午茶，生日会，团建聚餐，员工旅游","18-25K","3-5年","本科","Vue,Java,Spring/Spring Boot,全栈项目经验,,","2024-12-19"
"后端开发","全栈工程师","全栈开发工程师","浙江","杭州·钱塘区·白杨","数造云","计算机软件","天使轮","0-20人","","8-10K","1-3年","大专","Vue,JavaScript,HTML,Java,计算机相关专业,","2024-12-19"
"后端开发","其他后端开发","通用软件开发工程师","上海","上海·浦东新区·金桥","华为","计算机软件","不需要融资","10000人以上","股票期权，交通补助，法定节假日三薪，定期体检，员工旅游，免费班车，生日福利，保底工资，意外险，餐补，节日福利，带薪年假，夜班补助，五险一金，年终奖，加班补助，绩效奖金，补充医疗保险，零食下午茶，节假日加班费","17-30K·14薪","1-3年","本科","Java,后端开发经验,python,C++/C,Node.js,,,","2024-12-19"
"后端开发","其他后端开发","java后端开发","云南","昆明·官渡区·金马","品链数字","计算机服务","未融资","20-99人","包吃，零食下午茶，五险一金，带薪年假，餐补，绩效奖金，加班补助，股票期权，年终奖，夜班补助，定期体检，员工旅游，保底工资，节日福利","7-9K","1-3年","大专","Java,springboot,数据库,SQL,mybatis,redis,mysql,","2024-12-19"
"后端开发","其他后端开发","【急招】后端开发工程师","广东","深圳·宝安区·新安","深圳量匠智造科技","计算机软件","天使轮","20-99人","定期体检，全勤奖，零食下午茶，员工旅游，股票期权，生日福利，五险一金，保底工资，带薪年假，节日福利，团建聚餐","30-60K·13薪","5-10年","本科","C/C++,Java,Python,计算机相关专业,后端开发经验,","2024-12-19"
"后端开发","其他后端开发","ASIC综合资深工程师","上海","上海·闵行区·虹桥","富瀚微电子","智能硬件","已上市","100-499人","五险一金，节日福利，带薪年假，交通补助，年终奖，补充医疗保险，通讯补贴，零食下午茶，定期体检，股票期权，餐补","15-30K","1-3年","硕士","Perl,前端开发","2024-12-19"
"后端开发","其他后端开发","资深后端研发工程师-电商供应链与物流","浙江","杭州·余杭区·仓前","北京字节跳动","互联网","不需要融资","10000人以上","餐饮及下午茶，餐补，年终奖，意外险，定期体检，团建聚餐，补充医疗保险，带薪年假，年度体检，弹性工作制，零食下午茶，就近租房补贴，绩效奖金，包吃，节日福利，住房补贴，节日礼品，家庭关爱假，交通补助，五险一金","35-45K","5-10年","本科","后端,高级开发,电商,资深开发","2024-12-19"
"后端开发","其他后端开发","游戏后端工程师","浙江","杭州·临平区·临平","工头网络科技","游戏","未融资","0-20人","五险一金，年终奖，带薪年假，餐补，节日福利","12-20K","1-3年","本科","Lua","2024-12-19"
"后端开发","其他后端开发","技术开发人员","安徽","合肥·蜀山区·三里庵","优智购","电子商务","天使轮","20-99人","五险一金，带薪年假，交通补助，定期体检，股票期权，员工旅游，零食下午茶，年终奖，餐补，节日福利，通讯补贴","6-10K","3-5年","大专","MySQL/Redis/MongoDB,MyBatis,Spring/Spring Boot,","2024-12-19"
